gen,time,Terre,x_1,y_1,z_1,vx_1,vy_1,vz_1,ax_1,ay_1,az_1,Soleil,x_2,y_2,z_2,vx_2,vy_2,vz_2,ax_2,ay_2,az_2,Body3,x_3,y_3,z_3,vx_3,vy_3,vz_3,ax_3,ay_3,az_3
98,744187.5,,-1.2176584451520596e+18,4.0461059500817206e+20,0.0,-90.09033236695014,29783.0,0.0,1.8531400906263258e-20,-6.157702647606422e-18,0.0,,3656465128169.231,0.001839614339640929,0.0,0.0002705291615443131,1.442278897222596e-19,0.0,-5.564730662767606e-26,1.8490753564000377e-23,0.0,,-1.7652183519727503e+18,4.184947580575086e+20,0.0,-130.60238906626958,30805.0,0.0,2.4896084269546863e-20,-5.7714905597989165e-18,0.0
100,759375.0,,-1.2426360573520586e+18,4.128679540899715e+20,0.0,-90.09033236695014,29783.0,0.0,1.7799382815230693e-20,-5.9138576062797605e-18,0.0,,3731469541054.7534,0.0018796093200738832,0.0,0.0002705291615443131,1.442648712293876e-19,0.0,-5.344915467064145e-26,1.7758519673374395e-23,0.0,,-1.801427962269264e+18,4.270354674056211e+20,0.0,-130.60238906626958,30805.0,0.0,2.391265128919614e-20,-5.5429394961776484e-18,0.0
102,774562.5,,-1.2676136695520576e+18,4.211253131717709e+20,0.0,-90.09033236695014,29783.0,0.0,1.7109896786189874e-20,-5.684215292621156e-18,0.0,,3806473953940.276,0.001919614249138825,0.0,0.0002705291615443131,1.4430038826873432e-19,0.0,-5.137872078020819e-26,1.7068934665339183e-23,0.0,,-1.8376375725657774e+18,4.3557617675373353e+20,0.0,-130.60238906626958,30805.0,0.0,2.29863582186033e-20,-5.327700365426333e-18,0.0
104,789750.0,,-1.2925912817520566e+18,4.293826722535703e+20,0.0,-90.09033236695014,29783.0,0.0,1.6459710580224326e-20,-5.467693764066175e-18,0.0,,3881478366825.7983,0.0019596287385476164,0.0,0.0002705291615443131,1.44334526138065e-19,0.0,-4.9426298977266065e-26,1.641874961176777e-23,0.0,,-1.873847182862291e+18,4.44116886101846e+20,0.0,-130.60238906626958,30805.0,0.0,2.2112862688809174e-20,-5.124759084303152e-18,0.0
106,804937.5,,-1.3175688939520556e+18,4.3764003133536974e+20,0.0,-90.09033236695014,29783.0,0.0,1.584589326720622e-20,-5.263312175648111e-18,0.0,,3956482779711.321,0.0019996524223098366,0.0,0.0002705291615443131,1.4436736363728854e-19,0.0,-4.7583088072506537e-26,1.5805019167033416e-23,0.0,,-1.9100567931588045e+18,4.5265759544995847e+20,0.0,-130.60238906626958,30805.0,0.0,2.1288227125927636e-20,-4.933196326341993e-18,0.0
108,820125.0,,-1.3425465061520545e+18,4.4589739041716915e+20,0.0,-90.09033236695014,29783.0,0.0,1.5265782138253832e-20,-5.070179652301101e-18,0.0,,4031487192596.8433,0.002039684955057499,0.0,0.0002705291615443131,1.4439897367562262e-19,0.0,-4.5841092308979004e-26,1.522506815303126e-23,0.0,,-1.946266403455318e+18,4.611983047980709e+20,0.0,-130.60238906626958,30805.0,0.0,2.050887429947566e-20,-4.7521770920816786e-18,0.0
110,835312.5,,-1.3675241183520535e+18,4.541547494989686e+20,0.0,-90.09033236695014,29783.0,0.0,1.471695378087264e-20,-4.887485564332119e-18,0.0,,4106491605482.3657,0.0020797260105242118,0.0,0.0002705291615443131,1.444294238119287e-19,0.0,-4.4193034504626354e-26,1.467646235772749e-23,0.0,,-1.9824760137518316e+18,4.697390141461834e+20,0.0,-130.60238906626958,30805.0,0.0,1.97715484630894e-20,-4.580941594457799e-18,0.0
112,850500.0,,-1.3925017305520525e+18,4.62412108580768e+20,0.0,-90.09033236695014,29783.0,0.0,1.4197198728851543e-20,-4.714491007433374e-18,0.0,,4181496018367.888,0.002119775280161995,0.0,0.0002705291615443131,1.4445877673664413e-19,0.0,-4.263227992932999e-26,1.4156982950781534e-23,0.0,,-2.018685624048345e+18,4.7827972349429586e+20,0.0,-130.60238906626958,30805.0,0.0,1.9073281297768763e-20,-4.4187972731865935e-18,0.0
114,865687.5,,-1.4174793427520515e+18,4.706694676625674e+20,0.0,-90.09033236695014,29783.0,0.0,1.3704499190779322e-20,-4.550521319687778e-18,0.0,,4256500431253.4106,0.0021598324718810824,0.0,0.0002705291615443131,1.4448709070254568e-19,0.0,-4.1152769426637625e-26,1.3664604013119048e-23,0.0,,-2.0548952343448586e+18,4.868204328424083e+20,0.0,-130.60238906626958,30805.0,0.0,1.8411361991115315e-20,-4.265111781102039e-18,0.0
116,880875.0,,-1.4424569549520504e+18,4.789268267443668e+20,0.0,-90.09033236695014,29783.0,0.0,1.323700943718868e-20,-4.394959493789823e-18,0.0,,4331504844138.933,0.0021998973088998017,0.0,0.0002705291615443131,1.4451441991057194e-19,0.0,-3.9748960518992513e-26,1.3197472754716515e-23,0.0,,-2.0911048446413722e+18,4.953611421905208e+20,0.0,-130.60238906626958,30805.0,0.0,1.7783310888320727e-20,-4.1193068095607235e-18,0.0
118,896062.5,,-1.4674345671520494e+18,4.8718418582616624e+20,0.0,-90.09033236695014,29783.0,0.0,1.2793038489710952e-20,-4.2472403641442e-18,0.0,,4406509257024.456,0.002239969528693201,0.0,0.0002705291615443131,1.4454081485608136e-19,0.0,-3.841577542559123e-26,1.2753892059239506e-23,0.0,,-2.1273144549378857e+18,5.0390185153863326e+20,0.0,-130.60238906626958,30805.0,0.0,1.7186856235806607e-20,-3.980852640124351e-18,0.0
120,911250.0,,-1.4924121793520484e+18,4.9544154490796566e+20,0.0,-90.09033236695014,29783.0,0.0,1.237103480855009e-20,-4.106845466401389e-18,0.0,,4481513669909.9795,0.002280048882030413,0.0,0.0002705291615443131,1.4456632264019982e-19,0.0,-3.714855508092589e-26,1.2332305047918905e-23,0.0,,-2.1635240652343992e+18,5.124425608867457e+20,0.0,-130.60238906626958,30805.0,0.0,1.661991360951935e-20,-3.8492633265041934e-18,0.0
122,926437.5,,-1.5173897915520474e+18,5.036989039897651e+20,0.0,-90.09033236695014,29783.0,0.0,1.196957271892462e-20,-3.973298481977392e-18,0.0,,4556518082795.503,0.0023201351320919256,0.0,0.0002705291615443131,1.4459098725029564e-19,0.0,-3.594301837521329e-26,1.1931281400055786e-23,0.0,,-2.1997336755309128e+18,5.209832702348582e+20,0.0,-130.60238906626958,30805.0,0.0,1.6080567679452682e-20,-3.724092424799636e-18,0.0
124,941625.0,,-1.5423674037520463e+18,5.119562630715645e+20,0.0,-90.09033236695014,29783.0,0.0,1.1587340354388194e-20,-3.84616119269498e-18,0.0,,4631522495681.026,0.002360228053658921,0.0,0.0002705291615443131,1.4461484981309573e-19,0.0,-3.479522594980678e-26,1.1549505205352732e-23,0.0,,-2.2359432858274263e+18,5.2952397958297066e+20,0.0,-130.60238906626958,30805.0,0.0,1.5567056012030305e-20,-3.604929201863536e-18,0.0
126,956812.5,,-1.5673450159520453e+18,5.202136221533639e+20,0.0,-90.09033236695014,29783.0,0.0,1.1223128926346117e-20,-3.725029881291924e-18,0.0,,4706526908566.55,0.002400327432367741,0.0,0.0002705291615443131,1.4463794882350643e-19,0.0,-3.370154797499641e-26,1.1185764155123754e-23,0.0,,-2.2721528961239398e+18,5.380646889310831e+20,0.0,-130.60238906626958,30805.0,0.0,1.5077754654175034e-20,-3.4913952615699365e-18,0.0
128,972000.0,,-1.5923226281520443e+18,5.284709812351633e+20,0.0,-90.09033236695014,29783.0,0.0,1.0875823155634263e-20,-3.609532122505542e-18,0.0,,4781531321452.073,0.002440433064023299,0.0,0.0002705291615443131,1.446603203518167e-19,0.0,-3.265863541732616e-26,1.0838939906352424e-23,0.0,,-2.3083625064204534e+18,5.466053982791956e+20,0.0,-130.60238906626958,30805.0,0.0,1.4611165278557818e-20,-3.3831415371612284e-18,0.0
130,987187.5,,-1.6173002403520433e+18,5.3672834031696275e+20,0.0,-90.09033236695014,29783.0,0.0,1.0544392724530669e-20,-3.49932391703846e-18,0.0,,4856535734337.597,0.002480544753965931,0.0,0.0002705291615443131,1.446819982316294e-19,0.0,-3.1663394371133524e-26,1.0507999475376159e-23,0.0,,-2.344572116716967e+18,5.5514610762730806e+20,0.0,-130.60238906626958,30805.0,0.0,1.4165903699753403e-20,-3.2798456049710993e-18,0.0
132,1002375.0,,-1.6422778525520422e+18,5.449856993987622e+20,0.0,-90.09033236695014,29783.0,0.0,1.0227884626697573e-20,-3.3940871271641642e-18,0.0,,4931540147223.12,0.002520662316486771,0.0,0.0002705291615443131,1.4470301423058017e-19,0.0,-3.071296308645347e-26,1.0191987537354358e-23,0.0,,-2.3807817270134804e+18,5.636868169754205e+20,0.0,-130.60238906626958,30805.0,0.0,1.374068959672616e-20,-3.181209280868512e-18,0.0
134,1017562.5,,-1.6672554647520412e+18,5.532430584805616e+20,0.0,-90.09033236695014,29783.0,0.0,9.925416308851353e-21,-3.2935271782287126e-18,0.0,,5006544560108.644,0.0025607855742872583,0.0,0.0002705291615443131,1.4472339820565486e-19,0.0,-2.980469137437491e-26,9.89001952418687e-24,0.0,,-2.416991337309994e+18,5.72227526323533e+20,0.0,-130.60238906626958,30805.0,0.0,1.3334337298967584e-20,-3.086956465920871e-18,0.0
136,1032750.0,,-1.6922330769520402e+18,5.61500417562361e+20,0.0,-90.09033236695014,29783.0,0.0,9.63616951188273e-21,-3.1973709950002908e-18,0.0,,5081548972994.167,0.002600914357978832,0.0,0.0002705291615443131,1.4474317824470322e-19,0.0,-2.893612211275227e-26,9.601275427649056e-24,0.0,,-2.4532009476065075e+18,5.8076823567164545e+20,0.0,-130.60238906626958,30805.0,0.0,1.2945747512314526e-20,-2.996831212175457e-18,0.0
138,1047937.5,,-1.7172106891520392e+18,5.697577766441604e+20,0.0,-90.09033236695014,29783.0,0.0,9.359384731075348e-21,-3.1053651458382565e-18,0.0,,5156553385879.69,0.0026410485056192873,0.0,0.0002705291615443131,1.447623807955585e-19,0.0,-2.81049746109864e-26,9.324994226580819e-24,0.0,,-2.489410557903021e+18,5.893089450197579e+20,0.0,-130.60238906626958,30805.0,0.0,1.2573899876498775e-20,-2.9105959832259223e-18,0.0
140,1063125.0,,-1.7421883013520381e+18,5.7801513572595984e+20,0.0,-90.09033236695014,29783.0,0.0,9.09435622530803e-21,-3.017274171103065e-18,0.0,,5231557798765.214,0.0026811878622826106,0.0,0.0002705291615443131,1.4478103078401165e-19,0.0,-2.7309129623329576e-26,9.060468867326232e-24,0.0,,-2.5256201681995346e+18,5.978496543678703e+20,0.0,-130.60238906626958,30805.0,0.0,1.2217846260232117e-20,-2.828030087464141e-18,0.0
142,1078312.5,,-1.767165913552037e+18,5.8627249480775926e+20,0.0,-90.09033236695014,29783.0,0.0,8.840427513934494e-21,-2.932879075195925e-18,0.0,,5306562211650.737,0.0027213322796594353,0.0,0.0002705291615443131,1.4479915172174629e-19,0.0,-2.654661582662044e-26,8.807041735531275e-24,0.0,,-2.561829778496048e+18,6.063903637159826e+20,0.0,-130.60238906626958,30805.0,0.0,1.187670471146448e-20,-2.7489282646989586e-18,0.0
144,1093500.0,,-1.792143525752036e+18,5.945298538895587e+20,0.0,-90.09033236695014,29783.0,0.0,8.596987307630099e-21,-2.8519759641752264e-18,0.0,,5381566624536.261,0.002761481615685541,0.0,0.0002705291615443131,1.4481676580521735e-19,0.0,-2.5815597601163635e-26,8.564100565089048e-24,0.0,,-2.5980393887925617e+18,6.149310730640949e+20,0.0,-130.60238906626958,30805.0,0.0,1.1549653990657703e-20,-2.673099409221151e-18,0.0
146,1108687.5,,-1.817121137952035e+18,6.027872129713582e+20,0.0,-90.09033236695014,29783.0,0.0,8.363465826059577e-21,-2.7743748131069677e-18,0.0,,5456571037421.784,0.0028016357341960636,0.0,0.0002705291615443131,1.448338940063475e-19,0.0,-2.5114363973180766e-26,8.33107473665875e-24,0.0,,-2.634248999089075e+18,6.234717824122073e+20,0.0,-130.60238906626958,30805.0,0.0,1.1235928623736142e-20,-2.600365414465512e-18,0.0
148,1123875.0,,-1.842098750152034e+18,6.110445720531576e+20,0.0,-90.09033236695014,29783.0,0.0,8.139331460904404e-21,-2.6998983492200025e-18,0.0,,5531575450307.308,0.0028417945046033143,0.0,0.0002705291615443131,1.4485055615582083e-19,0.0,-2.4441318594330105e-26,8.107431923930962e-24,0.0,,-2.6704586093855887e+18,6.320124917603196e+20,0.0,-130.60238906626958,30805.0,0.0,1.0934814419012787e-20,-2.5305601262144774e-18,0.0
150,1139062.5,,-1.867076362352033e+18,6.19301931134957e+20,0.0,-90.09033236695014,29783.0,0.0,7.924087747722122e-21,-2.6283810385971135e-18,0.0,,5606579863192.831,0.0028819578015962938,0.0,0.0002705291615443131,1.4486677101966868e-19,0.0,-2.3794970648607025e-26,7.892675050797121e-24,0.0,,-2.7066682196821023e+18,6.405532011084319e+20,0.0,-130.60238906626958,30805.0,0.0,1.0645644399017302e-20,-2.4635283928438486e-18,0.0
152,1154250.0,,-1.892053974552032e+18,6.275592902167564e+20,0.0,-90.09033236695014,29783.0,0.0,7.717270614399118e-21,-2.5596681655760848e-18,0.0,,5681584276078.3545,0.0029221255048601773,0.0,0.0002705291615443131,1.448825563697703e-19,0.0,-2.3173926589817475e-26,7.686339526914665e-24,0.0,,-2.742877829978616e+18,6.490939104565443e+20,0.0,-130.60238906626958,30805.0,0.0,1.0367795103915279e-20,-2.399125202463746e-18,0.0
154,1169437.5,,-1.917031586752031e+18,6.358166492985558e+20,0.0,-90.09033236695014,29783.0,0.0,7.518445877695902e-21,-2.493614995291995e-18,0.0,,5756588688963.878,0.0029622974988141944,0.0,0.0002705291615443131,1.4489792904882413e-19,0.0,-2.2576882624039827e-26,7.487990732934034e-24,0.0,,-2.7790874402751293e+18,6.576346198046566e+20,0.0,-130.60238906626958,30805.0,0.0,1.0100683228228574e-20,-2.3372148979861715e-18,0.0
156,1184625.0,,-1.94200919895203e+18,6.440740083803552e+20,0.0,-90.09033236695014,29783.0,0.0,7.327206962645435e-21,-2.4300860108887917e-18,0.0,,5831593101849.401,0.003002473672366478,0.0,0.0002705291615443131,1.4491290503029e-19,0.0,-2.2002617861284592e-26,7.29722172994759e-24,0.0,,-2.815297050571643e+18,6.661753291527689e+20,0.0,-130.60238906626958,30805.0,0.0,9.843762556949035e-21,-2.277670462178625e-18,0.0
158,1199812.5,,-1.966986811152029e+18,6.523313674621547e+20,0.0,-90.09033236695014,29783.0,0.0,7.14317282241771e-21,-2.368954217887229e-18,0.0,,5906597514734.925,0.0030426539186845787,0.0,0.0002705291615443131,1.4492749947374993e-19,0.0,-2.144998806912724e-26,7.113651170599979e-24,0.0,,-2.8515066608681564e+18,6.747160385008813e+20,0.0,-130.60238906626958,30805.0,0.0,9.596521170969597e-21,-2.2203728656620248e-18,0.0
160,1215000.0,,-1.991964423352028e+18,6.605887265439541e+20,0.0,-90.09033236695014,29783.0,0.0,6.965986038762168e-21,-2.3101005090360418e-18,0.0,,5981601927620.448,0.003082838134980459,0.0,0.0002705291615443131,1.4494172677609115e-19,0.0,-2.0917919968592045e-26,6.936921391821567e-24,0.0,,-2.88771627116467e+18,6.832567478489936e+20,0.0,-130.60238906626958,30805.0,0.0,9.358478895113726e-21,-2.165210471598381e-18,0.0
162,1230187.5,,-2.016942035552027e+18,6.688460856257535e+20,0.0,-90.09033236695014,29783.0,0.0,6.795311085332154e-21,-2.2534130837100563e-18,0.0,,6056606340505.972,0.003123026222308886,0.0,0.0002705291615443131,1.4495560061887478e-19,0.0,-2.0405406019148836e-26,6.76669667135899e-24,0.0,,-2.9239258814611835e+18,6.91797457197106e+20,0.0,-130.60238906626958,30805.0,0.0,9.129184964989658e-21,-2.1120784915042117e-18,0.0
164,1245375.0,,-2.0419196477520259e+18,6.771034447075529e+20,0.0,-90.09033236695014,29783.0,0.0,6.630832738122903e-21,-2.1987869165664514e-18,0.0,,6131610753391.495,0.00316321808537823,0.0,0.0002705291615443131,1.449691340122175e-19,0.0,-1.9911499645471875e-26,6.602661632221313e-24,0.0,,-2.960135491757697e+18,7.003381665452183e+20,0.0,-130.60238906626958,30805.0,0.0,8.908215891485057e-21,-2.0608784872326657e-18,0.0
166,1260562.5,,-2.0668972599520248e+18,6.853608037893523e+20,0.0,-90.09033236695014,29783.0,0.0,6.472254618951247e-21,-2.146123270740363e-18,0.0,,6206615166277.019,0.003203413632372769,0.0,0.0002705291615443131,1.4498233933548196e-19,0.0,-1.9435310863705087e-26,6.444519780871843e-24,0.0,,-2.9963451020542106e+18,7.088788758933306e+20,0.0,-130.60238906626958,30805.0,0.0,8.695173503997386e-21,-2.011517914701466e-18,0.0
168,1275750.0,,-2.0918748721520238e+18,6.936181628711518e+20,0.0,-90.09033236695014,29783.0,0.0,6.319297859401664e-21,-2.0953292513635556e-18,0.0,,6281619579162.542,0.0032436127747856648,0.0,0.0002705291615443131,1.4499522837504371e-19,0.0,-1.897600226947169e-26,6.291992166504707e-24,0.0,,-3.032554712350724e+18,7.17419585241443e+20,0.0,-130.60238906626958,30805.0,0.0,8.489683155505368e-21,-1.963909705414866e-18,0.0
170,1290937.5,,-2.1168524843520228e+18,7.018755219529512e+20,0.0,-90.09033236695014,29783.0,0.0,6.17169987398484e-21,-2.0463173956336348e-18,0.0,,6356623992048.065,0.0032838154272618507,0.0,0.0002705291615443131,1.4500781235937675e-19,0.0,-1.8532785353834125e-26,6.1448161500777745e-24,0.0,,-3.0687643226472376e+18,7.259602945895553e+20,0.0,-130.60238906626958,30805.0,0.0,8.291392074362625e-21,-1.917971882243715e-18,0.0
172,1306125.0,,-2.1418300965520218e+18,7.101328810347506e+20,0.0,-90.09033236695014,29783.0,0.0,6.029213232424041e-21,-1.9990052960537852e-18,0.0,,6431628404933.589,0.003324021507450137,0.0,0.0002705291615443131,1.4502010199167692e-19,0.0,-1.810491711692162e-26,6.002744272952219e-24,0.0,,-3.104973932943751e+18,7.345010039376676e+20,0.0,-130.60238906626958,30805.0,0.0,8.099967849265079e-21,-1.873627206295573e-18,0.0
174,1321312.5,,-2.1668077087520207e+18,7.1839024011655e+20,0.0,-90.09033236695014,29783.0,0.0,5.891604622020114e-21,-1.953315253810579e-18,0.0,,6506632817819.112,0.003364230935863892,0.0,0.0002705291615443131,1.450321074802228e-19,0.0,-1.7691696952051752e-26,5.865543216032672e-24,0.0,,-3.1411835432402647e+18,7.4304171328578e+20,0.0,-130.60238906626958,30805.0,0.0,7.915097035235016e-21,-1.830802852032657e-18,0.0
176,1336500.0,,-2.1917853209520197e+18,7.266475991983494e+20,0.0,-90.09033236695014,29783.0,0.0,5.7586538919649914e-21,-1.9091739595658067e-18,0.0,,6581637230704.636,0.0034044436357497047,0.0,0.0002705291615443131,1.450438385666549e-19,0.0,-1.7292463775932275e-26,5.7329928412279734e-24,0.0,,-3.177393153536778e+18,7.515824226338923e+20,0.0,-130.60238906626958,30805.0,0.0,7.736483869699259e-21,-1.7894301080844082e-18,0.0
178,1351687.5,,-2.2167629331520187e+18,7.349049582801488e+20,0.0,-90.09033236695014,29783.0,0.0,5.630153172289683e-21,-1.866512199212156e-18,0.0,,6656641643590.159,0.0034446595329634903,0.0,0.0002705291615443131,1.4505530455233734e-19,0.0,-1.6906593382980378e-26,5.604885307875022e-24,0.0,,-3.213602763833292e+18,7.601231319820046e+20,0.0,-130.60238906626958,30805.0,0.0,7.563849088835445e-21,-1.7494441014581495e-18,0.0
180,1366875.0,,-2.2417405453520177e+18,7.431623173619483e+20,0.0,-90.09033236695014,29783.0,0.0,5.5059060608590906e-21,-1.8252645823861764e-18,0.0,,6731646056475.683,0.0034848785558535393,0.0,0.0002705291615443131,1.4506651432295308e-19,0.0,-1.6533496003977354e-26,5.48102425749969e-24,0.0,,-3.2498123741298053e+18,7.68663841330117e+20,0.0,-130.60238906626958,30805.0,0.0,7.39692883533619e-21,-1.7107835430797277e-18,0.0
182,1382062.5,,-2.2667181575520166e+18,7.514196764437477e+20,0.0,-90.09033236695014,29783.0,0.0,5.385726872473008e-21,-1.785369291749042e-18,0.0,,6806650469361.206,0.003525100635150043,0.0,0.0002705291615443131,1.4507747637146808e-19,0.0,-1.6172614051219787e-26,5.36122406094064e-24,0.0,,-3.286021984426319e+18,7.772045506782293e+20,0.0,-130.60238906626958,30805.0,0.0,7.235473649610094e-21,-1.67339049279937e-18,0.0
184,1397250.0,,-2.2916957697520156e+18,7.596770355255471e+20,0.0,-90.09033236695014,29783.0,0.0,5.269439944709729e-21,-1.7467678512391065e-18,0.0,,6881654882246.7295,0.0035653257038606753,0.0,0.0002705291615443131,1.4508819881958995e-19,0.0,-1.5823420034061246e-26,5.245309122442906e-24,0.0,,-3.3222315947228324e+18,7.857452600263416e+20,0.0,-130.60238906626958,30805.0,0.0,7.079247537213935e-21,-1.6372101421794475e-18,0.0
186,1412437.5,,-2.3166733819520143e+18,7.679343946073465e+20,0.0,-90.09033236695014,29783.0,0.0,5.1568789956643735e-21,-1.7094049116731813e-18,0.0,,6956659295132.253,0.003605553697171834,0.0,0.0002705291615443131,1.4509868943783483e-19,0.0,-1.5485414630286716e-26,5.1331132358473245e-24,0.0,,-3.358441205019346e+18,7.94285969374454e+20,0.0,-130.60238906626958,30805.0,0.0,6.92802710600309e-21,-1.602190613542832e-18,0.0
188,1427625.0,,-2.341650994152013e+18,7.761917536891459e+20,0.0,-90.09033236695014,29783.0,0.0,5.047886529194881e-21,-1.6732280522279523e-18,0.0,,7031663708017.776,0.003645784552355177,0.0,0.0002705291615443131,1.4510895566430653e-19,0.0,-1.515812490014631e-26,5.024478988465919e-24,0.0,,-3.3946508153158595e+18,8.028266787225663e+20,0.0,-130.60238906626958,30805.0,0.0,6.78160076710633e-21,-1.5682827739053981e-18,0.0
190,1442812.5,,-2.3666286063520113e+18,7.844491127709454e+20,0.0,-90.09033236695014,29783.0,0.0,4.942313283701666e-21,-1.6381875964714008e-18,0.0,,7106668120903.3,0.0036860182086791166,0.0,0.0002705291615443131,1.4511900462228348e-19,0.0,-1.4841102631114602e-26,4.9192572086489756e-24,0.0,,-3.430860425612373e+18,8.113673880706786e+20,0.0,-130.60238906626958,30805.0,0.0,6.6397679943862104e-21,-1.53544006254596e-18,0.0
192,1458000.0,,-2.3916062185520097e+18,7.927064718527448e+20,0.0,-90.09033236695014,29783.0,0.0,4.8400177208369105e-21,-1.6042364417381041e-18,0.0,,7181672533788.823,0.0037262546073249646,0.0,0.0002705291615443131,1.4512884313670076e-19,0.0,-1.453392280255335e-26,4.817306453421998e-24,0.0,,-3.4670700359088865e+18,8.19908097418791e+20,0.0,-130.60238906626958,30805.0,0.0,6.502338637543055e-21,-1.5036183310831438e-18,0.0
194,1473187.5,,-2.416583830752008e+18,8.009638309345442e+20,0.0,-90.09033236695014,29783.0,0.0,4.740865550871729e-21,-1.5713299007536226e-18,0.0,,7256676946674.347,0.0037664936913074268,0.0,0.0002705291615443131,1.4513847774960762e-19,0.0,-1.4236182160452884e-26,4.718492532905027e-24,0.0,,-3.5032796462054e+18,8.284488067669033e+20,0.0,-130.60238906626958,30805.0,0.0,6.36913228446723e-21,-1.4727756950331007e-18,0.0
196,1488375.0,,-2.4415614429520067e+18,8.092211900163436e+20,0.0,-90.09033236695014,29783.0,0.0,4.644729291748007e-21,-1.5394255545132028e-18,0.0,,7331681359559.87,0.0038067354053991915,0.0,0.0002705291615443131,1.4514791473467343e-19,0.0,-1.3947497893324038e-26,4.622688068527154e-24,0.0,,-3.5394892565019136e+18,8.369895161150156e+20,0.0,-130.60238906626958,30805.0,0.0,6.239977668845191e-21,-1.442872395915658e-18,0.0
198,1503562.5,,-2.466539055152005e+18,8.17478549098143e+20,0.0,-90.09033236695014,29783.0,0.0,4.551487859110215e-21,-1.5084831155100059e-18,0.0,,7406685772445.394,0.003846979696059352,0.0,0.0002705291615443131,1.451571601108105e-19,0.0,-1.3667506401118753e-26,4.5297720823192735e-24,0.0,,-3.575698866798427e+18,8.45530225463128e+20,0.0,-130.60238906626958,30805.0,0.0,6.114712119385791e-21,-1.413870673060876e-18,0.0
200,1518750.0,,-2.4915166673520036e+18,8.257359081799424e+20,0.0,-90.09033236695014,29783.0,0.0,4.461026184854439e-21,-1.4784643004890693e-18,0.0,,7481690185330.917,0.003887226511365439,0.0,0.0002705291615443131,1.4516621965497513e-19,0.0,-1.3395862149784105e-26,4.439629614811327e-24,0.0,,-3.6119084770949407e+18,8.540709348112403e+20,0.0,-130.60238906626958,30805.0,0.0,5.993181047358119e-21,-1.38573464434388e-18,0.0
202,1533937.5,,-2.516494279552002e+18,8.339932672617419e+20,0.0,-90.09033236695014,29783.0,0.0,4.373234861949921e-21,-1.4493327119762773e-18,0.0,,7556694598216.44,0.003927475800948838,0.0,0.0002705291615443131,1.4517509891420474e-19,0.0,-1.3132236604709103e-26,4.352151369279727e-24,0.0,,-3.648118087391454e+18,8.626116441593526e+20,0.0,-130.60238906626958,30805.0,0.0,5.87523746942537e-21,-1.3584301951443391e-18,0.0
204,1549125.0,,-2.5414718917520005e+18,8.422506263435413e+20,0.0,-90.09033236695014,29783.0,0.0,4.288009813485263e-21,-1.421053727897497e-18,0.0,,7631699011101.964,0.003967727515933403,0.0,0.0002705291615443131,1.4518380321694331e-19,0.0,-1.2876317236914922e-26,4.267233380288447e-24,0.0,,-3.684327697687968e+18,8.71152353507465e+20,0.0,-130.60238906626958,30805.0,0.0,5.760741563023358e-21,-1.3319248748886922e-18,0.0
206,1564312.5,,-2.566449503951999e+18,8.505079854253407e+20,0.0,-90.09033236695014,29783.0,0.0,4.205251984069267e-21,-1.3935943986626121e-18,0.0,,7706703423987.487,0.004007981608877064,0.0,0.0002705291615443131,1.451923376837039e-19,0.0,-1.2627806596373098e-26,4.184776704646214e-24,0.0,,-3.7205373079844813e+18,8.796930628555773e+20,0.0,-130.60238906626958,30805.0,0.0,5.649560251771544e-21,-1.3061878005890735e-18,0.0
208,1579500.0,,-2.5914271161519974e+18,8.587653445071401e+20,0.0,-90.09033236695014,29783.0,0.0,4.1248670518772375e-21,-1.3669233511430094e-18,0.0,,7781707836873.011,0.004048238033716272,0.0,0.0002705291615443131,1.452007072371132e-19,0.0,-1.2386421447319262e-26,4.104687133063796e-24,0.0,,-3.756746918280995e+18,8.882337722036896e+20,0.0,-130.60238906626958,30805.0,0.0,5.541566818620294e-21,-1.2811895668433354e-18,0.0
210,1594687.5,,-2.616404728351996e+18,8.670227035889395e+20,0.0,-90.09033236695014,29783.0,0.0,4.04676515977921e-21,-1.3410106990198345e-18,0.0,,7856712249758.534,0.004088496745713098,0.0,0.0002705291615443131,1.4520891661137933e-19,0.0,-1.2151891960867334e-26,4.026874920941869e-24,0.0,,-3.7929565285775084e+18,8.96774481551802e+20,0.0,-130.60238906626958,30805.0,0.0,5.436640544633834e-21,-1.2569021618062626e-18,0.0
212,1609875.0,,-2.6413823405519944e+18,8.75280062670739e+20,0.0,-90.09033236695014,29783.0,0.0,3.970860664118519e-21,-1.3158279590244976e-18,0.0,,7931716662644.058,0.004128757701404852,0.0,0.0002705291615443131,1.4521697036122122e-19,0.0,-1.1923960960625368e-26,3.951254536852508e-24,0.0,,-3.829166138874022e+18,9.053151908999143e+20,0.0,-130.60238906626958,30805.0,0.0,5.3346663714856425e-21,-1.233298888683476e-18,0.0
214,1625062.5,,-2.666359952751993e+18,8.835374217525384e+20,0.0,-90.09033236695014,29783.0,0.0,3.897071899828793e-21,-1.2913479726329483e-18,0.0,,8006721075529.581,0.004169020858556077,0.0,0.0002705291615443131,1.4522487287029494e-19,0.0,-1.1702383217373378e-26,3.8777444273976175e-24,0.0,,-3.8653757491705354e+18,9.138559002480266e+20,0.0,-130.60238906626958,30805.0,0.0,5.2355345859038e-21,-1.2103542923370479e-18,0.0
